City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
331,Nizhniy Bestyakh,RU,61.9594,129.9086,-47.2,59,0,4.47,fog
332,Flin Flon,CA,54.7682,-101.865,-25.6,56,1,13.8,snow
333,Stornoway,GB,58.2093,-6.3865,33.8,86,75,11.5,light snow
334,Bolshaya Dzhalga,RU,45.9695,42.6966,25.65,89,100,2.06,snow
335,Praia Da Vitoria,PT,38.7333,-27.0667,57.2,82,40,14.52,scattered clouds
336,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,78.94,80,84,9.51,broken clouds
337,Sangueya,GN,10.7,-14.3667,70.02,79,0,1.59,clear sky
338,Mbeya,TZ,-8.9,33.45,60.85,89,100,1.07,light rain
339,Muros,ES,42.7762,-9.0603,54.0,91,100,3.0,overcast clouds
340,Port Macquarie,AU,-31.4333,152.9167,75.99,69,100,3.0,overcast clouds
341,Udgir,IN,18.3833,77.1167,59.4,33,93,4.5,overcast clouds
342,Te Anau,NZ,-45.4167,167.7167,64.33,60,100,2.84,heavy intensity rain
343,Atikokan,CA,48.7555,-91.6216,-17.1,86,90,7.94,overcast clouds
344,Mehamn,NO,71.0357,27.8492,24.8,74,40,32.21,scattered clouds
345,Salym,RU,60.0625,71.4789,1.92,91,100,12.73,overcast clouds
346,Leningradskiy,RU,69.3833,178.4167,-14.75,83,0,7.63,clear sky
347,Cavalcante,BR,-13.7975,-47.4583,65.39,94,100,3.36,overcast clouds
348,Liverpool,GB,53.4106,-2.9779,35.6,60,90,16.11,overcast clouds
349,San Policarpo,PH,12.1791,125.5072,80.38,84,100,19.82,overcast clouds
350,Boa Vista,BR,2.8197,-60.6733,84.2,61,40,6.91,scattered clouds
351,Grand Gaube,MU,-20.0064,57.6608,75.99,87,51,1.01,broken clouds
352,Nara,JP,34.6851,135.8049,46.0,87,75,8.05,broken clouds
353,Warora,IN,20.2333,79.0,55.06,37,71,4.76,broken clouds
354,Khelyulya,RU,61.7333,30.6833,3.45,93,52,4.65,broken clouds
355,Adrar,MR,20.5022,-10.0711,58.66,34,0,9.55,clear sky
356,Srednekolymsk,RU,67.45,153.6833,-10.48,83,94,3.62,overcast clouds
357,Caluquembe,AO,-13.7833,14.6833,61.95,67,98,8.23,overcast clouds
358,Roros,NO,62.5747,11.3842,1.4,85,90,2.3,overcast clouds
359,Mirador,BR,-6.3708,-44.3631,75.51,87,57,0.94,broken clouds
360,Richards Bay,ZA,-28.783,32.0377,74.39,94,92,5.35,light rain
361,Camabatela,AO,-8.1881,15.375,63.86,100,100,4.36,overcast clouds
362,Sterlitamak,RU,53.6246,55.9502,-7.33,89,100,11.77,overcast clouds
363,San Pedro,PH,14.35,121.0167,78.01,83,20,1.14,few clouds
364,Ambanja,MG,-13.6833,48.45,74.28,86,94,3.22,overcast clouds
365,Paamiut,GL,61.994,-49.6678,28.62,86,84,8.23,broken clouds
366,Balabac,PH,7.9868,117.0645,80.31,81,98,7.11,overcast clouds
367,Guerrero Negro,MX,27.9769,-114.0611,73.56,25,0,12.77,clear sky
368,Beaverlodge,CA,55.2166,-119.4361,-27.4,75,40,3.44,scattered clouds
369,Talavera,PH,15.6167,120.9333,73.4,83,20,2.3,few clouds
370,Bhadrachalam,IN,17.6667,80.8833,61.52,90,78,0.54,broken clouds
371,Campoverde,PE,-8.4753,-74.8058,89.6,55,40,4.61,scattered clouds
372,Gizo,SB,-8.103,156.8419,84.65,74,71,8.37,moderate rain
373,Umea,SE,63.8284,20.2597,3.2,85,0,4.61,clear sky
374,Vila Velha,BR,-20.3297,-40.2925,70.0,94,90,3.44,overcast clouds
375,Uray,RU,60.1247,64.7758,-11.85,90,100,8.46,light snow
376,Kralendijk,BQ,12.15,-68.2667,80.6,69,40,18.41,scattered clouds
377,Faya,SA,18.3851,42.4509,55.4,47,0,9.22,clear sky
378,Sijunjung,ID,-0.6876,100.9537,70.43,89,100,1.14,overcast clouds
379,Ugoofaaru,MV,5.6667,73.0,81.36,71,14,9.1,few clouds
380,Abalak,RU,58.1286,68.5944,-3.23,89,100,11.1,overcast clouds
381,Chubbuck,US,42.9208,-112.4661,42.8,33,20,31.07,few clouds
382,Lastoursville,GA,-0.8143,12.7287,72.34,92,1,2.8,clear sky
383,Gouyave,GD,12.1646,-61.7296,80.6,74,40,13.8,scattered clouds
384,Tabory,RU,58.5198,64.5495,-2.29,90,100,11.07,overcast clouds
385,Sandpoint,US,48.2766,-116.5533,32.0,55,90,5.75,overcast clouds
386,Shache,CN,38.4167,77.2406,28.44,85,33,1.61,scattered clouds
387,Tura,IN,25.5198,90.2201,56.95,45,2,2.73,clear sky
388,Nenjiang,CN,49.1833,125.2167,-15.52,85,0,3.11,clear sky
389,Solotvyn,UA,48.7021,24.4221,22.84,97,100,6.93,overcast clouds
390,Taoudenni,ML,22.6783,-3.9836,60.4,32,0,7.76,clear sky
391,Sam Roi Yot,TH,12.2708,99.872,71.94,79,0,3.18,clear sky
392,Lata,PT,40.1629,-8.3327,57.0,93,100,3.0,light rain
393,Moquegua,PE,-17.1956,-70.9353,70.09,63,96,7.7,overcast clouds
394,Lafiagi,NG,8.8667,5.4167,81.54,16,74,2.66,broken clouds
395,Aksu,CN,41.1231,80.2644,26.96,87,94,0.87,snow
396,Svetlaya,RU,46.5389,138.3297,2.03,83,98,12.64,overcast clouds
397,Biak,ID,-0.9131,122.8766,78.24,77,100,1.99,overcast clouds
398,Pimentel,PE,-6.8367,-79.9342,80.6,57,0,20.71,clear sky
399,Meulaboh,ID,4.1363,96.1285,76.33,86,57,4.5,broken clouds
400,Ekibastuz,KZ,51.6667,75.3667,16.56,94,98,13.18,overcast clouds
401,Ulcinj,ME,41.9294,19.2244,59.0,88,90,20.71,overcast clouds
402,Amapa,BR,1.0,-52.0,73.26,97,100,3.76,overcast clouds
403,Powell,US,40.1578,-83.0752,16.0,62,1,8.05,clear sky
404,Kalmunai,LK,7.4167,81.8167,76.8,88,29,10.25,scattered clouds
405,Chimore,BO,-16.9833,-65.1333,81.1,71,69,2.13,broken clouds
406,Angoche,MZ,-16.2325,39.9086,79.11,84,24,5.91,few clouds
407,Moshupa,BW,-24.7782,25.4155,69.8,100,0,4.61,clear sky
408,Zharkent,KZ,44.1628,80.0,36.05,77,100,0.76,overcast clouds
409,Damaturu,NG,11.747,11.9608,68.43,23,62,8.25,broken clouds
410,Varhaug,NO,58.6147,5.6457,19.0,72,0,2.3,clear sky
411,Amatitan,MX,20.8333,-103.7167,84.0,20,6,5.99,clear sky
412,Venice,US,27.0998,-82.4543,66.99,88,40,11.5,haze
413,Zhytomyr,UA,50.2649,28.6767,12.97,95,100,15.12,light snow
414,Elverum,NO,60.8819,11.5623,5.0,89,0,4.47,clear sky
415,Mecca,SA,21.4267,39.8261,71.49,24,0,15.7,clear sky
416,Manzanillo,CU,20.3433,-77.1167,79.0,73,15,8.1,few clouds
417,Tambopata,PE,-12.7333,-69.1833,78.22,92,77,1.32,broken clouds
418,Tilichiki,RU,60.4667,166.1,13.57,96,100,14.5,light snow
419,Naron,ES,43.5167,-8.1528,52.0,93,40,9.22,scattered clouds
420,Becsehely,HU,46.4476,16.7771,35.6,100,90,9.22,mist
421,Kavieng,PG,-2.5744,150.7967,84.33,73,51,9.28,broken clouds
422,Thinadhoo,MV,0.5333,72.9333,81.55,73,29,7.07,scattered clouds
423,Kandrian,PG,-6.2167,149.55,85.23,69,40,10.4,scattered clouds
424,Kihurio,TZ,-4.4667,38.0667,72.95,84,100,2.89,overcast clouds
425,Gayeri,BF,12.6497,0.4931,76.68,18,4,7.7,clear sky
426,Zuenoula,CI,7.4292,-6.0431,82.47,44,26,5.91,scattered clouds
427,Silver City,US,32.7701,-108.2803,62.6,9,1,21.85,clear sky
428,Andenes,NO,69.3143,16.1194,32.0,59,96,25.32,overcast clouds
429,Bowen,AU,-20.0167,148.2333,80.6,94,75,4.61,broken clouds
430,Ewa Beach,US,21.3156,-158.0072,78.8,41,20,8.05,few clouds
431,Noumea,NC,-22.2763,166.4572,82.4,65,0,4.61,clear sky
432,Carnot,CF,4.9409,15.8665,71.1,26,94,3.4,overcast clouds
433,Mezen,RU,65.8522,44.24,-19.55,88,86,6.11,overcast clouds
434,Aripuana,BR,-9.1667,-60.6333,73.4,96,96,1.92,overcast clouds
435,Berlevag,NO,70.8578,29.0864,26.6,74,75,31.07,snow
436,Northam,GB,51.0333,-4.2167,35.01,72,31,17.0,scattered clouds
437,Mamlyutka,KZ,54.9375,68.5394,4.55,94,97,13.31,overcast clouds
438,Talisayan,PH,6.9872,121.9272,75.2,100,75,3.53,broken clouds
439,Sisimiut,GL,66.9395,-53.6735,24.21,79,19,11.99,few clouds
440,Pangai,TO,-19.8,-174.35,78.8,94,90,9.22,moderate rain
441,Oranjemund,NA,-28.55,16.4333,62.71,77,0,19.04,clear sky
442,Xichang,CN,27.8964,102.2634,43.72,68,91,2.35,overcast clouds
443,Solano,US,38.2333,-121.9511,69.8,37,1,5.75,clear sky
444,Lac Du Bonnet,CA,50.2536,-96.0612,-18.0,100,96,5.01,overcast clouds
445,Zhangye,CN,38.9342,100.4517,26.1,72,64,1.88,broken clouds
446,Hailar,CN,49.2,119.7,-17.19,86,0,5.39,clear sky
447,Tignere,CM,7.3667,12.65,65.16,27,93,2.04,overcast clouds
448,Imuris,MX,30.7833,-110.8667,69.55,22,0,7.56,clear sky
449,Terrace,CA,54.5163,-128.6035,23.0,68,20,13.8,few clouds
450,Georgetown,MY,5.4112,100.3354,80.6,83,20,6.08,few clouds
451,Macusani,PE,-14.0833,-70.4333,44.24,76,82,6.04,broken clouds
452,Port-Gentil,GA,-0.7193,8.7815,78.8,94,20,1.14,few clouds
453,Zaraysk,RU,54.7653,38.8836,0.14,91,93,8.7,overcast clouds
454,Leshukonskoye,RU,64.8989,45.7622,-21.87,86,100,8.14,overcast clouds
455,Amposta,ES,40.7131,0.581,45.0,63,72,1.99,broken clouds
456,Atasu,KZ,48.6814,71.6433,30.24,95,100,19.33,light snow
457,Sur,OM,22.5667,59.5289,63.84,73,0,4.03,clear sky
458,Prainha,BR,-1.8,-53.48,83.05,57,40,2.53,light rain
459,Daru,PG,-9.0763,143.2092,82.06,77,69,9.78,broken clouds
460,Bontang,ID,0.1333,117.5,79.23,80,100,1.63,overcast clouds
461,Pangody,RU,65.85,74.4859,2.17,94,100,17.05,light snow
462,Hami,CN,42.8,93.45,29.01,80,79,1.1,broken clouds
463,Yumen,CN,40.2833,97.2,27.1,74,55,7.81,broken clouds
464,Las Vegas,US,36.175,-115.1372,68.0,15,1,2.28,clear sky
465,Dicabisagan,PH,17.0818,122.4157,74.28,84,9,3.74,clear sky
466,Udachnyy,RU,66.4167,112.4,-26.57,84,93,5.55,overcast clouds
467,Seymchan,RU,62.8833,152.4333,-11.4,83,100,21.09,overcast clouds
468,Okhotsk,RU,59.3833,143.3,13.59,89,100,22.77,overcast clouds
469,Tukums,LV,56.9669,23.1553,-0.4,92,20,6.91,few clouds
470,Constitucion,CL,-35.3333,-72.4167,62.35,78,2,7.14,clear sky
471,Igunga,TZ,-4.2833,33.8833,66.27,89,76,4.27,broken clouds
472,Karabuk,TR,41.2049,32.6277,51.78,50,98,3.2,overcast clouds
473,Moyale,KE,3.5167,39.0584,73.33,43,52,8.66,broken clouds
474,Diffa,NE,13.3154,12.6113,68.67,21,0,9.53,clear sky
475,Sonoita,MX,31.85,-112.8333,73.0,14,0,5.75,clear sky
476,Grootfontein,NA,-19.5667,18.1167,66.2,100,87,1.14,overcast clouds
477,Kudahuvadhoo,MV,2.6708,72.8944,81.3,70,35,16.37,scattered clouds
478,Dankov,RU,53.2515,39.1555,5.0,72,84,9.69,broken clouds
479,Boende,CD,-0.2167,20.8667,72.5,49,95,0.72,overcast clouds
480,Pacifica,US,37.6138,-122.4869,61.0,63,75,8.86,broken clouds
481,Gairo,IT,39.8497,9.5047,55.4,67,0,6.91,clear sky
482,Spartanburg,US,34.9496,-81.9321,50.0,46,1,6.91,clear sky
483,Karratha,AU,-20.7377,116.8463,78.3,68,5,7.56,clear sky
484,Marrakesh,MA,31.6315,-8.0083,51.8,82,40,4.61,scattered clouds
485,Broome,US,42.2506,-75.833,23.0,79,90,13.8,overcast clouds
486,Smithers,CA,54.7804,-127.1743,15.8,73,20,6.91,few clouds
487,Dunmore Town,BS,25.5,-76.65,75.22,89,0,13.0,clear sky
488,Monduli,TZ,-3.3,36.45,66.2,94,75,5.1,moderate rain
489,Hambantota,LK,6.1241,81.1185,75.2,100,0,6.91,clear sky
490,Husavik,IS,66.0449,-17.3389,30.2,86,90,6.98,overcast clouds
491,North Bend,US,43.4065,-124.2243,50.0,66,90,11.5,overcast clouds
492,Makaryev,RU,57.8797,43.8069,-21.39,86,1,7.16,clear sky
493,Korla,CN,41.7597,86.1469,32.04,77,26,6.76,scattered clouds
494,Gamba,GA,-2.65,10.0,77.92,85,100,1.57,light rain
495,Carballo,ES,43.213,-8.691,48.99,95,100,1.99,overcast clouds
496,Otavalo,EC,0.2333,-78.2667,69.8,60,40,17.27,light rain
497,Mazyr,BY,52.0495,29.2456,10.62,91,100,8.97,overcast clouds
498,Butte,US,39.6499,-121.5677,62.01,44,1,3.44,clear sky
499,Den Helder,NL,52.9599,4.7593,26.01,80,90,32.21,light snow
500,Riviere-Au-Renard,CA,48.9957,-64.3971,21.2,79,75,1.03,broken clouds
501,Upata,VE,8.0086,-62.3989,81.0,74,95,5.01,overcast clouds
502,Turukhansk,RU,65.8167,87.9833,10.44,95,98,18.3,overcast clouds
503,Mioveni,RO,44.9566,24.9378,44.01,78,100,4.9,overcast clouds
504,Miles City,US,46.4083,-105.8406,1.4,60,90,10.36,overcast clouds
505,Tessalit,ML,20.1986,1.0114,61.52,29,100,10.63,overcast clouds
506,Shumskiy,RU,54.8318,99.1328,26.55,93,48,2.84,scattered clouds
507,Haines Junction,CA,60.7522,-137.5108,-9.4,49,22,2.3,few clouds
508,Quatre Cocos,MU,-20.2078,57.7625,80.6,74,20,8.05,light rain
509,Shingu,JP,33.7333,135.9833,49.32,68,15,12.17,few clouds
510,Senneterre,CA,48.3835,-77.2328,8.6,72,40,4.61,scattered clouds
511,Tazovskiy,RU,67.4667,78.7,-9.27,91,100,18.32,light snow
512,Kazachinskoye,RU,57.6953,93.2761,22.46,93,55,7.87,broken clouds
513,Tarbes,FR,43.25,0.1667,41.0,93,90,3.44,overcast clouds
514,Peniche,PT,39.3558,-9.3811,57.0,92,87,17.0,overcast clouds
515,Sibolga,ID,1.7427,98.7792,76.03,77,100,3.94,overcast clouds
516,Naze,JP,28.3667,129.4833,59.0,67,20,5.75,few clouds
517,Wyszkow,PL,52.5928,21.4584,10.99,53,90,10.0,overcast clouds
518,Bereda,ES,43.2686,-7.5406,48.99,99,100,11.99,moderate rain
519,Ketchikan,US,55.3422,-131.6461,32.0,64,1,11.5,clear sky
520,Linxia,CN,35.6003,103.2064,28.56,74,0,1.54,clear sky
521,Ostrovnoy,RU,68.0531,39.5131,6.62,92,81,15.08,light snow
522,Puerto Escondido,MX,15.85,-97.0667,84.2,74,20,4.61,few clouds
523,Harper,LR,4.375,-7.7169,79.39,89,96,7.61,overcast clouds
524,Aswan,EG,24.0934,32.907,59.05,50,0,9.24,clear sky
525,Takoradi,GH,4.8845,-1.7554,80.02,86,60,8.7,broken clouds
526,Spearfish,US,44.4908,-103.8594,1.99,71,1,6.91,clear sky
527,Brigham City,US,41.5102,-112.0155,51.8,23,90,12.66,overcast clouds
528,Hecun,CN,36.5333,114.1111,31.1,82,6,3.67,clear sky
529,Yuxia,CN,34.0615,108.6291,39.99,60,0,11.18,clear sky
530,Vila Franca Do Campo,PT,37.7167,-25.4333,55.99,82,20,6.91,few clouds
531,Makakilo City,US,21.3469,-158.0858,78.8,41,20,8.05,few clouds
532,Sao Domingos,BR,-13.3983,-46.3183,67.53,93,97,4.54,overcast clouds
533,Corner Brook,CA,48.9667,-57.9484,28.4,74,90,13.8,snow
534,Mayo,US,38.8876,-76.5119,39.99,87,40,10.36,scattered clouds
535,Svetlyy,RU,54.675,20.1347,6.8,78,0,8.95,clear sky
536,Comodoro Rivadavia,AR,-45.8667,-67.5,64.4,55,20,23.02,few clouds
537,Eldorado,BR,-23.7869,-54.2836,70.88,81,0,4.16,clear sky
538,Aulla,IT,44.2146,9.9678,54.0,69,96,7.0,light rain
539,Mao,ES,39.8885,4.2658,44.6,87,0,5.75,clear sky
540,Nyurba,RU,63.2842,118.3319,-1.61,92,100,6.64,light snow
541,Nizwa,OM,22.9333,57.5333,53.65,71,3,2.08,clear sky
542,Kabugao,PH,18.0217,121.1842,71.71,88,64,1.34,broken clouds
543,Brae,GB,60.3964,-1.353,31.87,89,93,2.28,overcast clouds
544,Adre,TD,13.4667,22.2,57.96,30,0,8.99,clear sky
545,Ziro,IN,27.6333,93.8333,34.45,89,0,2.55,clear sky
546,Massakory,TD,12.996,15.7293,68.76,21,0,10.69,clear sky
547,San Quintin,MX,30.4833,-115.95,65.17,53,0,11.5,clear sky
548,Vostok,RU,46.4856,135.8833,-13.97,90,100,4.12,overcast clouds
549,Plouzane,FR,48.3833,-4.6167,39.2,81,75,11.5,broken clouds
550,Sangar,RU,63.9242,127.4739,-33.84,78,0,0.98,clear sky
551,Jiuquan,CN,39.7432,98.5174,25.75,75,81,2.01,broken clouds
552,Shahr-E Babak,IR,30.1165,55.1186,45.81,72,84,10.54,broken clouds
553,Olinda,BR,-8.0089,-34.8553,80.6,69,40,9.22,scattered clouds
554,Grinties,RO,47.05,25.8667,30.99,88,99,2.42,overcast clouds
555,Mbuji-Mayi,CD,-6.15,23.6,70.97,87,99,1.79,overcast clouds
556,Zaysan,KZ,47.4667,84.8667,19.99,88,66,1.21,broken clouds
557,Vanimo,PG,-2.6741,141.3028,80.67,78,100,4.36,overcast clouds
558,Coihaique,CL,-45.5752,-72.0662,78.8,29,0,8.05,clear sky
559,Talara,PE,-4.5772,-81.2719,76.84,73,10,13.22,clear sky
560,Maniitsoq,GL,65.4167,-52.9,26.04,79,0,18.37,clear sky
561,Tokur,RU,53.1333,132.9,-21.51,88,100,1.5,overcast clouds
562,Wladyslawowo,PL,54.7909,18.4009,17.01,72,75,11.5,broken clouds
563,Winchester,GB,51.0651,-1.3187,32.0,74,75,18.41,broken clouds
564,Teplodar,UA,46.5059,30.3252,28.4,93,90,20.13,mist
565,Isernia,IT,41.6002,14.2382,54.0,97,100,1.99,light rain
566,Raudeberg,NO,61.9875,5.1352,25.0,55,0,6.26,clear sky
567,Yulara,AU,-25.2406,130.9889,75.2,33,17,9.22,few clouds
568,Kurilsk,RU,45.2333,147.8833,15.26,91,100,15.37,overcast clouds
569,Vestmanna,FO,62.1564,-7.1664,35.6,64,20,16.11,few clouds
570,Kidal,ML,18.4411,1.4078,69.49,24,97,12.19,overcast clouds
571,Avera,US,33.194,-82.5271,51.8,66,40,5.75,scattered clouds
572,Olginskaya,RU,47.1879,39.9492,15.8,67,0,6.71,clear sky
573,Brazzaville,CG,-4.2658,15.2832,78.8,83,20,2.3,light rain
574,Pottsville,US,40.6857,-76.1955,32.0,75,80,5.01,broken clouds
575,Abu Dhabi,AE,24.4667,54.3667,69.8,83,0,6.91,clear sky
576,Yining,CN,29.0361,114.5636,50.79,87,100,4.45,light rain
577,Kisangani,CD,0.5167,25.2,69.12,54,96,1.83,overcast clouds
578,Palana,RU,59.1167,159.9667,14.25,90,36,30.4,scattered clouds
579,Beloha,MG,-25.1667,45.05,74.73,95,14,5.19,few clouds
580,Dolzhanskaya,RU,46.6311,37.8039,26.42,87,100,9.82,overcast clouds
581,Sherbakul,RU,54.6316,72.3963,8.6,78,87,13.42,overcast clouds
582,Shadegan,IR,30.6497,48.6647,60.85,64,0,4.23,clear sky
583,Nhulunbuy,AU,-12.2333,136.7667,78.8,94,40,14.97,scattered clouds
584,Santa Rita,BR,-7.1139,-34.9781,80.6,83,20,8.05,few clouds
585,Jacareacanga,BR,-6.2222,-57.7528,76.14,95,100,1.16,moderate rain
586,Vyartsilya,RU,62.1764,30.693,1.96,93,61,4.23,broken clouds
587,Inverell,AU,-29.7833,151.1167,79.0,61,36,5.01,scattered clouds
588,Puerto Lempira,HN,15.2667,-83.7667,80.53,71,18,8.48,few clouds
589,Onega,RU,63.9061,38.1404,-6.36,92,96,5.26,overcast clouds
590,Gumla,IN,23.05,84.55,49.98,57,0,4.59,clear sky
591,Pasighat,IN,28.0667,95.3333,57.02,45,0,3.38,clear sky
592,Nelson Bay,AU,-32.7167,152.15,73.99,64,40,16.11,scattered clouds
593,Itarema,BR,-2.9248,-39.9167,80.6,78,0,13.89,clear sky
594,Khagaria,IN,25.5,86.4833,51.44,69,0,7.67,clear sky
595,Solnechnyy,RU,50.7214,136.6319,-0.42,89,100,0.38,light snow
596,Urumqi,CN,43.801,87.6005,10.4,85,100,2.24,mist
597,La Macarena,CO,2.1837,-73.7849,80.94,75,88,3.33,overcast clouds
598,Acapulco,MX,16.8634,-99.8901,84.2,70,1,5.75,clear sky
599,Tamandare,BR,-8.7597,-35.1047,78.82,78,83,8.81,broken clouds
600,Fayaoue,NC,-20.65,166.5333,80.17,69,84,4.27,broken clouds
601,Maceio,BR,-9.6658,-35.7353,78.8,83,0,10.36,clear sky
602,Chernyshevskiy,RU,63.0128,112.4714,-0.15,94,100,5.14,overcast clouds
603,Vestmannaeyjar,IS,63.4427,-20.2734,38.64,75,60,23.49,broken clouds
604,Suntar,RU,62.1444,117.6319,1.63,93,100,7.05,overcast clouds
605,Sirnak,TR,37.5228,42.4594,36.37,74,4,3.89,clear sky
606,Cove,BJ,7.221,2.3402,80.6,75,71,6.38,broken clouds
607,Alcantara,BR,-2.4089,-44.4147,82.4,89,40,11.5,scattered clouds
608,Tucupita,VE,9.0622,-62.051,75.25,86,78,5.61,broken clouds
609,Igrim,RU,63.1906,64.4162,-5.6,91,100,10.58,light snow
610,Mount Pleasant,US,32.7941,-79.8626,51.01,76,1,10.4,clear sky
611,Mangai,CD,-4.05,19.5333,71.92,88,93,0.72,overcast clouds
612,Nokaneng,BW,-19.6667,22.2667,68.77,93,100,13.47,moderate rain
613,Kjollefjord,NO,70.9457,27.3465,24.8,74,40,32.21,light snow
614,North Fort Myers,US,26.6673,-81.8801,79.0,69,40,8.05,scattered clouds
615,Mahanoro,MG,-19.9,48.8,78.58,81,92,9.69,overcast clouds
616,Ilulissat,GL,69.2167,-51.1,21.2,42,0,16.11,clear sky
617,Qeshm,IR,26.9581,56.2719,64.4,82,20,4.61,few clouds
618,Mizdah,LY,31.4451,12.9801,59.65,34,45,15.39,scattered clouds
619,Hun,LY,29.1268,15.9477,72.25,18,100,12.44,overcast clouds
620,Ginda,IN,30.6945,78.4932,46.24,41,0,6.24,clear sky
621,Serravalle Pistoiese,IT,43.9061,10.8327,52.0,81,78,1.01,broken clouds
622,Diego De Almagro,CL,-26.3667,-70.05,73.09,27,0,7.83,clear sky
623,Arlit,NE,18.7369,7.3853,67.32,20,100,1.81,overcast clouds
624,Konjic,BA,43.6519,17.9614,57.0,100,75,12.66,broken clouds
625,Pingliang,CN,35.5392,106.6861,30.74,80,0,2.68,clear sky
626,Cochrane,CA,51.1834,-114.4687,-8.0,77,1,9.22,clear sky
627,Mahibadhoo,MV,3.7833,72.9667,80.89,76,5,14.34,clear sky
628,Plettenberg Bay,ZA,-34.0527,23.3716,64.65,78,83,7.25,broken clouds
629,Oussouye,SN,12.485,-16.5469,73.4,83,0,4.61,clear sky
630,Dawei,MM,14.0833,98.2,69.78,68,1,2.42,clear sky
631,Kununurra,AU,-15.7667,128.7333,80.6,100,89,3.44,overcast clouds
632,Tiznit,MA,29.5833,-9.5,51.37,85,91,2.95,overcast clouds
633,San Cristobal,VE,7.7669,-72.225,84.2,58,40,5.75,scattered clouds
634,Salinopolis,BR,-0.6136,-47.3561,78.69,88,88,10.16,overcast clouds
635,Lewisporte,CA,49.2499,-55.0482,28.4,68,20,31.07,few clouds
636,Waynesboro,US,38.0685,-78.8895,39.0,48,1,3.44,clear sky
637,Dunedin,NZ,-45.8742,170.5036,61.0,88,91,1.01,overcast clouds
638,Pimampiro,EC,0.4,-77.9667,66.61,67,55,1.97,light rain
639,Riyadh,SA,24.6877,46.7219,59.0,67,0,9.22,clear sky
640,Kavaratti,IN,10.5669,72.642,80.64,70,29,8.99,scattered clouds
641,Yeppoon,AU,-23.1333,150.7333,82.4,74,90,4.61,overcast clouds
642,Hervey Bay,AU,-25.2986,152.8535,81.0,83,27,5.01,scattered clouds
643,Corowa,AU,-36.0333,146.3833,70.0,72,22,7.07,few clouds
644,La Maddalena,IT,41.2142,9.4083,51.8,71,75,16.11,broken clouds
645,Jiwani,PK,25.05,61.7417,66.24,57,0,5.19,clear sky
646,Tyrma,RU,50.0833,132.1667,-18.98,86,61,3.36,broken clouds
647,Seabra,BR,-12.4186,-41.7703,69.89,82,100,3.49,overcast clouds
648,Buckeye,US,33.3703,-112.5838,73.99,21,12,4.61,few clouds
649,Baker City,US,44.7749,-117.8344,42.8,42,1,10.36,clear sky
650,Miri,MY,4.4148,114.0089,77.0,100,40,2.3,scattered clouds
651,Abu Kamal,SY,34.4506,40.9171,56.59,59,0,6.44,clear sky
652,Champerico,GT,14.3,-91.9167,91.4,49,40,9.22,scattered clouds
653,Wilmington,US,34.2257,-77.9447,48.2,66,40,13.8,scattered clouds
654,Viransehir,TR,37.2353,39.7631,48.78,60,98,4.68,overcast clouds
655,Ilo,PE,-17.6394,-71.3375,72.01,79,39,2.66,scattered clouds
656,Fougamou,GA,-1.2154,10.5838,73.71,92,100,0.69,overcast clouds
657,Zeya,RU,53.75,127.2667,-16.13,81,0,2.95,clear sky
658,Ondangwa,NA,-17.9167,15.95,82.4,57,51,4.61,broken clouds
659,Dhidhdhoo,MV,6.8833,73.1,80.91,72,36,7.7,scattered clouds
660,Bubaque,GW,11.2833,-15.8333,78.3,68,27,8.12,scattered clouds
661,Teguldet,RU,57.3064,88.1667,15.66,93,83,11.01,broken clouds
662,Coquimbo,CL,-29.9533,-71.3436,66.2,63,0,10.36,clear sky
